time,open,high,low,close,volume
1779483300,1.21863,1.21875,1.21777,1.21816,169
1779656400,1.21542,1.21554,1.21542,1.21554,42
1779656700,1.21541,1.21629,1.21499,1.21536,54
1779657000,1.21581,1.21584,1.21575,1.21579,6
1779657300,1.2161,1.21644,1.2161,1.21643,15
1779657600,1.2167,1.2167,1.21645,1.21667,9
1779657900,1.2167,1.2167,1.2167,1.2167,2
1779658200,1.21711,1.21726,1.21711,1.2172,9
1779658500,1.21766,1.21772,1.21762,1.21772,5
1779658800,1.21777,1.21777,1.21776,1.21776,6
1779659100,1.21752,1.21754,1.2169,1.21691,31
1779659400,1.21684,1.21684,1.21672,1.21674,11
1779659700,1.21752,1.2176,1.21752,1.2176,6
1779660000,1.21846,1.21893,1.21836,1.21887,165
1779660300,1.21886,1.21894,1.21849,1.21849,25
1779660600,1.21854,1.21854,1.21843,1.21847,59
1779660900,1.2187,1.21871,1.21845,1.21851,97
1779661200,1.2185,1.21853,1.21846,1.2185,40
1779661500,1.21857,1.21864,1.21852,1.21853,26
1779661800,1.2184,1.2184,1.21809,1.2181,78
1779662100,1.2182,1.2182,1.21807,1.21807,9
1779662400,1.21834,1.21834,1.21819,1.21829,29
1779662700,1.21783,1.21793,1.21779,1.21787,63
1779663000,1.21784,1.21789,1.21783,1.21789,32
1779663300,1.21766,1.21775,1.21766,1.21775,12
1779663600,1.21785,1.21794,1.21773,1.21782,69
1779663900,1.21796,1.218,1.21791,1.21791,37
1779664200,1.21797,1.21801,1.21793,1.21799,31
1779664500,1.2179,1.21792,1.21786,1.21792,24
1779664800,1.21789,1.21803,1.21789,1.21803,11
1779665100,1.21802,1.21802,1.21789,1.21797,30
1779665400,1.21813,1.21826,1.2181,1.21825,63
1779665700,1.21839,1.21842,1.21838,1.2184,24
1779666000,1.21833,1.21841,1.21831,1.21841,20
1779666300,1.21861,1.21867,1.21852,1.21863,76
1779666600,1.21856,1.21858,1.21855,1.21855,10
1779666900,1.2186,1.21869,1.2186,1.21867,28
1779667200,1.21863,1.21881,1.21863,1.21869,127
1779667500,1.21876,1.2188,1.21869,1.21869,39
1779667800,1.21887,1.21889,1.21876,1.2188,27
1779668100,1.21874,1.21887,1.21873,1.21882,84
1779668400,1.21872,1.21872,1.21866,1.21868,33
1779668700,1.21887,1.21889,1.2188,1.21883,40
1779669000,1.21887,1.21887,1.21866,1.21871,91
1779669300,1.21847,1.21849,1.21845,1.21849,10
1779669600,1.2186,1.21867,1.2186,1.21863,58
1779669900,1.21872,1.21872,1.2186,1.21869,105
1779670200,1.21854,1.21857,1.21849,1.21852,56
1779670500,1.21878,1.21882,1.21874,1.21876,34
1779670800,1.21897,1.219,1.21883,1.21898,231
1779671100,1.21886,1.21895,1.21883,1.21895,72
1779671400,1.21913,1.21922,1.2191,1.21918,52
1779671700,1.21903,1.2191,1.21896,1.21899,101
1779672000,1.21928,1.21928,1.21926,1.21926,5
1779672300,1.21918,1.21923,1.21915,1.2192,45
1779672600,1.21943,1.21943,1.21902,1.21908,113
1779672900,1.21923,1.21926,1.21923,1.21926,5
1779673200,1.21947,1.2195,1.21947,1.2195,10
1779673500,1.21978,1.21978,1.21966,1.21973,93
1779673800,1.21957,1.21959,1.21952,1.21956,40
1779674100,1.2197,1.21973,1.21965,1.21965,25
1779674400,1.21982,1.21987,1.21973,1.21985,77
1779674700,1.2199,1.21992,1.21984,1.2199,54
1779675000,1.21987,1.21996,1.21985,1.21994,51
1779675300,1.21995,1.22001,1.21992,1.21996,76
1779675600,1.21995,1.21997,1.21993,1.21993,5
1779675900,1.21993,1.21996,1.21986,1.21989,60
1779676200,1.21991,1.21994,1.21985,1.21994,82
1779676500,1.21997,1.21999,1.21989,1.21998,28
1779676800,1.21978,1.21981,1.21977,1.21981,21
1779677100,1.21995,1.21998,1.21989,1.21997,47
1779677400,1.21998,1.22003,1.21998,1.22001,16
1779677700,1.21996,1.21996,1.21983,1.2199,43
1779678000,1.21995,1.21998,1.21989,1.21998,103
1779678300,1.2199,1.2199,1.2199,1.2199,2
1779678600,1.21974,1.2198,1.21972,1.21978,22
1779678900,1.21982,1.21985,1.21977,1.21985,42
1779679200,1.21983,1.21986,1.21976,1.21976,17
1779679500,1.2198,1.2198,1.21973,1.21977,30
1779679800,1.21974,1.21988,1.21974,1.21982,85
1779680100,1.2199,1.21991,1.2198,1.21981,33
1779680400,1.21974,1.21975,1.21968,1.21968,19
1779680700,1.21991,1.21991,1.21991,1.21991,2
1779681000,1.21984,1.21992,1.21984,1.21992,22
1779681300,1.21989,1.21996,1.21987,1.2199,42
1779681600,1.2199,1.21996,1.21985,1.2199,76
1779681900,1.21994,1.21994,1.21992,1.21992,4
1779682200,1.21993,1.21993,1.21993,1.21993,3
1779682500,1.22002,1.22002,1.21992,1.21998,92
1779682800,1.22,1.22,1.21998,1.21998,9
1779683100,1.21998,1.22,1.21996,1.21998,12
1779683400,1.21988,1.21988,1.21972,1.21981,58
1779683700,1.21978,1.21987,1.21975,1.21984,38
1779684000,1.21983,1.21984,1.21979,1.21983,23
1779684300,1.21988,1.21995,1.21985,1.21991,52
1779684600,1.22,1.22003,1.21998,1.22003,14
1779684900,1.21993,1.21993,1.21976,1.21978,15
1779685200,1.22,1.22,1.21985,1.21991,106
1779685500,1.21995,1.21999,1.21991,1.21993,45
1779685800,1.21999,1.21999,1.21988,1.2199,32
1779686100,1.21996,1.22004,1.21996,1.22002,39
1779686400,1.21991,1.21991,1.21989,1.21989,3
1779686700,1.21994,1.22,1.2199,1.22,46
1779687000,1.21993,1.21997,1.21985,1.21994,74
1779687300,1.22001,1.22001,1.21997,1.21997,24
1779687600,1.21998,1.22,1.21996,1.21998,18
1779687900,1.21984,1.21988,1.21975,1.21986,59
1779688200,1.21983,1.21984,1.21976,1.21978,23
1779688500,1.21974,1.21979,1.21972,1.21974,32
1779688800,1.21981,1.21997,1.21979,1.21994,121
1779689100,1.21998,1.21998,1.21997,1.21997,7
1779689400,1.21995,1.21998,1.21986,1.21992,44
1779689700,1.22003,1.22004,1.21995,1.21998,81
1779690000,1.21996,1.22,1.21994,1.21996,19
1779690300,1.21999,1.21999,1.21995,1.21995,9
1779690600,1.22001,1.22004,1.21992,1.22,114
1779690900,1.22,1.22001,1.21997,1.21999,20
1779691200,1.21998,1.21998,1.2199,1.2199,8
1779691500,1.21996,1.22002,1.21993,1.22002,88
1779691800,1.21997,1.22,1.21991,1.21991,30
1779692100,1.21999,1.22002,1.21998,1.22002,34
1779692400,1.21999,1.22003,1.21992,1.22001,103
1779692700,1.21997,1.22002,1.21994,1.21994,19
1779693000,1.21991,1.21995,1.21988,1.21995,43
1779693300,1.21999,1.21999,1.21991,1.21998,81
1779693600,1.21999,1.21999,1.21997,1.21998,6
1779693900,1.21996,1.22,1.21988,1.21996,59
1779694200,1.22006,1.22013,1.21999,1.22007,65
1779694500,1.21999,1.22006,1.21999,1.22006,22
1779694800,1.21999,1.21999,1.21999,1.21999,2
1779695100,1.21983,1.21992,1.21981,1.21992,111
1779695400,1.22003,1.22003,1.21991,1.21991,35
1779695700,1.21997,1.21999,1.21993,1.21997,26
1779696000,1.21995,1.21997,1.21986,1.21991,99
1779696300,1.2201,1.22015,1.2201,1.22013,7
1779696600,1.21997,1.22001,1.21988,1.21997,42
1779696900,1.21993,1.21995,1.21981,1.21987,220
1779697200,1.21996,1.21996,1.21987,1.21991,44
1779697500,1.21998,1.22002,1.21996,1.22,34
1779697800,1.22036,1.22042,1.22026,1.22028,129
1779698100,1.22049,1.22054,1.22042,1.22049,382
1779698400,1.22053,1.22055,1.2204,1.22055,382
1779698700,1.22055,1.22062,1.22043,1.22059,332
1779699000,1.2206,1.22071,1.22044,1.22048,437
1779699300,1.22052,1.22057,1.22043,1.22048,402
1779699600,1.22047,1.22052,1.22033,1.2205,319
1779699900,1.22052,1.22053,1.2204,1.22046,328
1779700200,1.22048,1.22053,1.22036,1.22046,374
1779700500,1.22047,1.22051,1.22038,1.22039,341
1779700800,1.22039,1.22052,1.22037,1.22044,321
1779701100,1.22046,1.22055,1.22042,1.22055,296
1779701400,1.22053,1.22081,1.22052,1.22081,318
1779701700,1.22077,1.22086,1.22063,1.22075,281
1779702000,1.22077,1.22088,1.2207,1.22088,208
1779702300,1.2208,1.22083,1.22074,1.22081,48
1779702600,1.22067,1.22069,1.22067,1.22069,4
1779702900,1.22077,1.22081,1.22075,1.22081,30
1779703200,1.22083,1.22097,1.2208,1.22095,56
1779703500,1.22089,1.22093,1.22087,1.22092,22
1779703800,1.22098,1.22105,1.22089,1.22094,324
1779704100,1.22094,1.22118,1.22093,1.22114,257
