time,open,high,low,close,volume
1779051600,1.62405,1.62457,1.62382,1.6239,90
1779052500,1.624,1.62456,1.62323,1.62374,219
1779053400,1.62378,1.62422,1.62326,1.62418,370
1779054300,1.62416,1.62531,1.62415,1.62466,369
1779055200,1.62505,1.62576,1.62426,1.62513,1404
1779056100,1.62509,1.62557,1.62503,1.62517,1022
1779057000,1.62514,1.62532,1.62454,1.62506,934
1779057900,1.6251,1.62569,1.62495,1.62556,687
1779058800,1.62555,1.62576,1.62518,1.62567,1119
1779059700,1.62566,1.62695,1.62565,1.62692,937
1779060600,1.62698,1.62807,1.62655,1.6276,1428
1779061500,1.62771,1.62922,1.62759,1.62887,1836
1779062400,1.62887,1.63075,1.62848,1.63022,2821
1779063300,1.63016,1.63061,1.6295,1.63035,2710
1779064200,1.63034,1.63051,1.62994,1.63047,2635
1779065100,1.63047,1.63076,1.62946,1.62975,2699
1779066000,1.62976,1.63052,1.62952,1.63015,2862
1779066900,1.63017,1.63046,1.6294,1.6299,2894
1779067800,1.62983,1.63043,1.62919,1.63028,2659
1779068700,1.63027,1.63062,1.62908,1.6297,2388
1779069600,1.62972,1.63046,1.62933,1.62943,2231
1779070500,1.62946,1.6298,1.62905,1.62978,1778
1779071400,1.62976,1.62988,1.62895,1.62947,1491
1779072300,1.6295,1.63061,1.62941,1.63023,1669
1779073200,1.63022,1.63035,1.62951,1.63024,1596
1779074100,1.63022,1.63063,1.62973,1.62979,1511
1779075000,1.62979,1.63034,1.629,1.629,1839
1779075900,1.62902,1.62963,1.62885,1.62897,1488
1779076800,1.62895,1.62932,1.62864,1.62898,1465
1779077700,1.629,1.62948,1.6286,1.62937,1410
1779078600,1.62935,1.62948,1.62885,1.62895,1486
1779079500,1.62897,1.62958,1.6287,1.62944,1519
1779080400,1.62947,1.62984,1.62912,1.62954,1844
1779081300,1.62958,1.63008,1.62878,1.62878,1828
1779082200,1.62878,1.62935,1.62869,1.62933,2012
1779083100,1.62931,1.62987,1.62915,1.62976,1740
1779084000,1.62979,1.62998,1.62903,1.62947,2231
1779084900,1.62949,1.62964,1.62849,1.62904,2016
1779085800,1.62908,1.62927,1.6285,1.62895,1826
1779086700,1.62894,1.62908,1.62757,1.62757,1931
1779087600,1.62756,1.62805,1.62746,1.62775,1881
1779088500,1.62775,1.62833,1.62674,1.62677,2056
1779089400,1.62683,1.62716,1.62604,1.6271,2321
1779090300,1.62711,1.62754,1.62624,1.62637,2184
1779091200,1.62637,1.62715,1.62589,1.62702,2200
1779092100,1.62706,1.62728,1.62559,1.62593,1977
1779093000,1.62592,1.62636,1.62519,1.62624,2086
1779093900,1.62621,1.62633,1.62532,1.62626,2066
1779094800,1.62626,1.62667,1.62601,1.62625,1967
1779095700,1.62624,1.62627,1.62526,1.62561,1718
1779096600,1.62561,1.62605,1.62553,1.62596,1815
1779097500,1.62596,1.62611,1.62566,1.62598,1748
1779098400,1.62595,1.62694,1.62578,1.62629,1805
1779099300,1.62628,1.62655,1.626,1.62649,1532
1779100200,1.62649,1.62669,1.62604,1.62637,1744
1779101100,1.62636,1.62661,1.62567,1.62641,1682
1779102000,1.62638,1.62713,1.62618,1.62664,1990
1779102900,1.62666,1.6268,1.62634,1.62652,1670
1779103800,1.62651,1.62663,1.62497,1.62567,2926
1779104700,1.62569,1.62659,1.6255,1.62588,2854
1779105600,1.6259,1.62615,1.62508,1.62573,2440
1779106500,1.62571,1.62572,1.62498,1.62533,2269
1779107400,1.62531,1.6257,1.62345,1.62355,2791
1779108300,1.62351,1.62382,1.62255,1.62307,2941
1779109200,1.62309,1.62384,1.62275,1.62356,2716
1779110100,1.62352,1.62401,1.62324,1.62364,2219
1779111000,1.6236,1.62471,1.62331,1.62434,3100
1779111900,1.62434,1.62454,1.62356,1.62421,3280
1779112800,1.62432,1.62588,1.62427,1.6257,3139
1779113700,1.62567,1.62621,1.62479,1.62555,2882
1779114600,1.62553,1.62669,1.62516,1.62638,3032
1779115500,1.62636,1.62675,1.62582,1.62624,2791
1779116400,1.62618,1.62737,1.62601,1.62716,3303
1779117300,1.6272,1.62779,1.62693,1.62775,2808
1779118200,1.62777,1.62799,1.62737,1.62779,2727
1779119100,1.62781,1.62801,1.62703,1.62711,2623
1779120000,1.62708,1.62751,1.62685,1.62697,2547
1779120900,1.62697,1.62816,1.62657,1.62808,2710
1779121800,1.62806,1.62837,1.62703,1.62731,2527
1779122700,1.62729,1.62739,1.62644,1.62682,2214
1779123600,1.62689,1.62724,1.62608,1.62647,2162
1779124500,1.62648,1.62681,1.62627,1.62649,1900
1779125400,1.6265,1.62696,1.62648,1.62679,1959
1779126300,1.62683,1.62687,1.62607,1.62612,1720
1779127200,1.62614,1.62683,1.62609,1.62681,2050
1779128100,1.62683,1.62768,1.62681,1.62691,2316
1779129000,1.62687,1.62719,1.62669,1.62692,2177
1779129900,1.62691,1.62738,1.62665,1.62671,2075
1779130800,1.62674,1.62698,1.62459,1.62578,3424
1779131700,1.62578,1.62621,1.62546,1.62591,2653
