time,open,high,low,close,volume
1779482700,113.472,113.489,113.425,113.466,908
1779656400,113.565,113.579,113.565,113.565,12
1779657300,113.585,113.619,113.581,113.586,38
1779658200,113.592,113.593,113.592,113.593,4
1779659100,113.614,113.614,113.614,113.614,7
1779660000,113.718,113.771,113.696,113.771,188
1779660900,113.728,113.751,113.723,113.723,109
1779661800,113.676,113.676,113.653,113.657,71
1779662700,113.682,113.696,113.682,113.694,66
1779663600,113.734,113.752,113.73,113.75,79
1779664500,113.744,113.745,113.743,113.744,19
1779665400,113.751,113.751,113.738,113.74,28
1779666300,113.794,113.804,113.788,113.795,76
1779667200,113.759,113.771,113.758,113.761,108
1779668100,113.744,113.744,113.735,113.742,21
1779669000,113.795,113.808,113.795,113.8,94
1779669900,113.747,113.76,113.745,113.759,74
1779670800,113.748,113.773,113.74,113.741,122
1779671700,113.826,113.834,113.818,113.822,101
1779672600,113.876,113.876,113.854,113.854,40
1779673500,113.863,113.867,113.856,113.86,82
1779674400,113.854,113.866,113.853,113.856,60
1779675300,113.878,113.881,113.871,113.877,60
1779676200,113.899,113.899,113.889,113.896,55
1779677100,113.873,113.875,113.864,113.866,34
1779678000,113.801,113.824,113.801,113.813,96
1779678900,113.801,113.803,113.793,113.794,40
1779679800,113.802,113.808,113.8,113.801,53
1779680700,113.784,113.785,113.784,113.785,3
1779681600,113.783,113.789,113.78,113.783,63
1779682500,113.793,113.797,113.785,113.796,64
1779683400,113.85,113.851,113.848,113.85,10
1779684300,113.887,113.888,113.887,113.887,5
1779685200,113.881,113.895,113.881,113.885,78
1779686100,113.909,113.915,113.908,113.915,15
1779687000,113.877,113.877,113.86,113.861,70
1779687900,113.905,113.905,113.9,113.904,8
1779688800,113.864,113.893,113.862,113.89,132
1779689700,113.911,113.912,113.894,113.895,66
1779690600,113.872,113.872,113.856,113.862,104
1779691500,113.873,113.878,113.873,113.876,37
1779692400,113.873,113.878,113.867,113.87,101
1779693300,113.858,113.86,113.846,113.848,74
1779694200,113.827,113.837,113.819,113.837,59
1779695100,113.811,113.82,113.811,113.817,44
1779696000,113.835,113.835,113.82,113.82,81
1779696900,113.821,113.831,113.807,113.83,249
1779697800,113.833,113.838,113.829,113.834,51
1779698700,113.886,113.91,113.866,113.892,1242
1779699600,113.892,113.923,113.886,113.908,1014
1779700500,113.908,113.913,113.888,113.889,911
1779701400,113.891,113.945,113.889,113.945,752
1779702300,113.943,113.943,113.933,113.934,39
1779703200,113.9,113.921,113.9,113.917,56
1779704100,113.927,113.949,113.908,113.91,770
1779705000,113.912,113.912,113.89,113.896,517
1779705900,113.915,113.915,113.912,113.913,8
1779706800,113.91,113.91,113.898,113.901,57
1779707700,113.901,113.906,113.898,113.902,61
1779708600,113.925,113.929,113.925,113.928,10
1779709500,113.999,114.006,113.989,113.995,63
1779710400,113.95,113.95,113.931,113.938,106
1779711300,113.944,113.944,113.944,113.944,2
1779712200,113.954,113.987,113.952,113.982,1091
1779713100,113.99,113.996,113.961,113.965,315
1779714000,113.927,113.929,113.92,113.922,67
1779714900,113.945,113.95,113.942,113.945,57
1779715800,113.962,113.964,113.951,113.955,90
1779716700,113.941,113.943,113.937,113.937,21
1779717600,113.929,113.938,113.928,113.932,66
1779718500,113.939,113.947,113.939,113.944,50
1779719400,113.965,113.965,113.956,113.957,66
1779720300,113.996,113.997,113.987,113.991,64
1779721200,114.076,114.076,114.059,114.059,50
1779722100,114.069,114.069,114.069,114.069,1
1779723000,114.04,114.041,114.003,114.026,833
1779723900,114.024,114.039,113.971,113.974,715
1779724800,113.976,113.982,113.942,113.969,802
1779725700,113.969,113.985,113.951,113.961,684
1779726600,113.961,113.975,113.948,113.973,799
1779727500,113.972,113.989,113.963,113.983,732
1779728400,113.983,113.995,113.976,113.984,520
1779729300,113.985,114.033,113.985,114.029,527
1779730200,114.029,114.036,114.01,114.018,410
1779731100,114.017,114.018,114.009,114.018,395
1779732000,114.018,114.018,114.012,114.013,22
1779733800,114.006,114.006,114.006,114.006,2
1779734700,114.003,114.003,114.003,114.003,2
1779735600,114.017,114.017,114.015,114.015,10
1779736500,114.014,114.016,114.014,114.016,15
1779737400,114.021,114.026,114.021,114.023,20
1779738300,114.027,114.027,114.027,114.027,3
1779739200,114.036,114.039,114.035,114.039,13
1779740100,114.039,114.039,114.037,114.039,17
1779741000,114.04,114.045,114.039,114.044,32
1779741900,114.024,114.027,114.022,114.024,50
1779742800,113.885,113.885,113.884,113.884,4
1779743700,113.889,113.889,113.889,113.889,4
1779744600,113.875,113.875,113.864,113.869,32
1779745500,113.862,113.862,113.862,113.862,3
1779746400,113.969,114.023,113.969,114.005,130
1779747300,114.004,114.005,114.002,114.005,16
1779748200,113.997,113.997,113.989,113.989,51
1779749100,113.999,113.999,113.998,113.998,11
1779750000,114.007,114.018,114.006,114.017,45
1779750900,114.019,114.019,114.017,114.019,16
1779751800,114.017,114.024,114.017,114.024,10
1779752700,113.976,113.992,113.975,113.988,75
1779753600,113.942,113.943,113.928,113.931,138
1779754500,113.959,113.959,113.945,113.95,94
1779755400,113.951,113.952,113.951,113.951,10
1779756300,113.937,113.937,113.922,113.929,83
1779757200,113.987,113.995,113.976,113.979,146
1779758100,113.955,113.963,113.948,113.951,75
1779759000,113.943,113.95,113.932,113.941,148
1779759900,113.874,113.884,113.872,113.872,116
1779760800,113.903,113.905,113.881,113.896,100
1779761700,113.877,113.891,113.873,113.891,91
1779762600,113.901,113.906,113.899,113.903,77
1779763500,113.865,113.867,113.865,113.866,6
1779764400,113.896,113.9,113.89,113.9,62
1779765300,113.925,113.931,113.915,113.92,51
1779766200,113.947,113.959,113.947,113.953,57
1779767100,113.971,113.971,113.962,113.964,20
1779768000,113.975,113.977,113.968,113.97,35
1779768900,113.974,113.978,113.971,113.971,14
1779769800,113.932,113.933,113.928,113.932,18
1779770700,113.86,113.861,113.857,113.857,10
1779771600,113.858,113.867,113.838,113.842,83
1779772500,113.827,113.839,113.824,113.835,27
1779773400,113.85,113.87,113.85,113.865,112
1779774300,113.851,113.851,113.846,113.85,49
1779775200,113.858,113.868,113.841,113.862,118
1779776100,113.909,113.914,113.909,113.913,12
1779777000,113.967,113.976,113.958,113.974,102
1779777900,114.041,114.045,114.038,114.044,39
1779778800,114,114.006,113.993,114.002,121
1779783300,114.066,114.067,114.065,114.066,11
1779784200,114.095,114.099,114.091,114.093,85
1779785100,114.046,114.052,114.041,114.044,49
1779786000,114.057,114.065,114.046,114.062,137
1779786900,114,114,113.993,113.995,21
1779787800,114.036,114.047,114.035,114.046,39
1779788700,114.015,114.017,114.015,114.017,4
1779789600,114.022,114.023,114.009,114.018,91
1779790500,114.001,114.006,113.998,113.998,62
1779791400,114.016,114.042,114.015,114.034,172
1779792300,114.032,114.032,114.032,114.032,2
1779793200,114.036,114.038,114.029,114.034,80
1779794100,114.073,114.077,114.072,114.075,15
1779795000,114.065,114.068,114.064,114.067,24
1779795900,114.03,114.037,114.024,114.03,142
1779796800,114.041,114.05,114.039,114.041,99
1779797700,114.065,114.068,114.062,114.068,26
1779798600,114.116,114.117,114.096,114.098,71
1779799500,114.103,114.105,114.089,114.097,83
1779800400,114.135,114.145,114.13,114.143,74
1779801300,114.177,114.178,114.169,114.17,31
1779802200,114.198,114.22,114.197,114.206,178
1779803100,114.22,114.234,114.217,114.222,93
1779804000,114.191,114.191,114.164,114.168,119
1779804900,114.219,114.219,114.192,114.194,144
1779805800,114.158,114.161,114.145,114.146,96
1779806700,114.168,114.168,114.145,114.159,113
1779807600,114.202,114.202,114.185,114.19,137
1779808500,114.176,114.181,114.168,114.173,111
1779809400,114.118,114.137,114.118,114.123,86
1779810300,114.12,114.128,114.106,114.122,88
1779811200,114.121,114.123,114.103,114.103,115
1779812100,114.123,114.127,114.123,114.127,9
1779813000,114.148,114.157,114.142,114.157,69
1779813900,114.117,114.122,114.114,114.118,100
1779814800,114.108,114.113,114.105,114.111,51
1779815700,114.116,114.123,114.115,114.121,90
1779816600,114.122,114.123,114.112,114.121,97
1779817500,114.115,114.119,114.113,114.118,47
1779818400,114.139,114.141,114.13,114.14,70
1779819300,114.174,114.177,114.173,114.174,21
1779820200,114.186,114.199,114.186,114.192,82
1779821100,114.191,114.194,114.189,114.193,39
1779822000,114.209,114.209,114.191,114.196,79
1779822900,114.185,114.187,114.18,114.184,63
1779823800,114.201,114.207,114.201,114.206,9
1779824700,114.219,114.221,114.219,114.22,9
1779825600,114.209,114.209,114.197,114.199,70
1779826500,114.19,114.195,114.19,114.194,30
1779827400,114.19,114.19,114.19,114.19,2
1779828300,114.188,114.188,114.185,114.185,12
1779829200,114.159,114.161,114.159,114.161,4
1779830100,114.134,114.134,114.118,114.124,10
1779831000,114.11,114.11,114.11,114.11,2
1779831900,114.114,114.118,114.114,114.116,8
1779832800,114.168,114.188,114.168,114.185,68
1779833700,114.166,114.167,114.163,114.167,16
1779834600,114.163,114.168,114.163,114.167,36
1779835500,114.171,114.171,114.17,114.17,5
1779836400,114.152,114.163,114.149,114.163,54
1779837300,114.157,114.159,114.157,114.159,2
1779838200,114.182,114.182,114.178,114.182,22
1779839100,114.212,114.225,114.207,114.215,74
1779840000,114.193,114.199,114.181,114.192,151
1779840900,114.184,114.189,114.184,114.185,17
1779841800,114.222,114.224,114.22,114.22,31
1779842700,114.286,114.289,114.283,114.285,42
1779843600,114.292,114.308,114.286,114.305,139
1779844500,114.282,114.284,114.269,114.278,108
1779845400,114.279,114.283,114.149,114.169,141
1779846300,114.063,114.063,114.057,114.06,31
1779847200,114,114.056,113.985,114.001,195
1779848100,114.06,114.06,114.057,114.058,10
1779849000,114.012,114.015,114.008,114.011,41
1779849900,114.016,114.018,114.016,114.016,6
1779850800,114.034,114.048,114.027,114.043,108
1779851700,114.03,114.03,114.028,114.028,8
1779852600,114.012,114.026,114.011,114.023,95
1779853500,113.969,113.977,113.967,113.976,65
1779854400,113.984,113.988,113.971,113.983,86
1779855300,114.036,114.036,114.016,114.018,95
1779856200,113.998,114.01,113.992,114.009,44
1779857100,114.057,114.066,114.05,114.06,77
1779858000,114.033,114.033,114.018,114.025,79
1779858900,114.057,114.059,114.055,114.059,16
1779859800,114.065,114.07,114.059,114.067,45
1779860700,114.023,114.023,114.019,114.019,6
