time,open,high,low,close,volume
1775401200,1.8413,1.84567,1.83536,1.83897,0
1775415600,1.83894,1.84042,1.83835,1.84023,0
1775430000,1.84017,1.84209,1.83986,1.84163,0
1775444400,1.8416,1.84548,1.84122,1.84463,0
1775458800,1.84464,1.84526,1.84227,1.84281,0
1775473200,1.84282,1.8455,1.84101,1.8419,0
1775487600,1.84189,1.84271,1.84046,1.84135,0
1775502000,1.84132,1.8421,1.84068,1.84171,0
1775516400,1.84168,1.84194,1.84033,1.84171,0
1775530800,1.84167,1.84822,1.84057,1.84793,0
1775545200,1.84792,1.8485,1.84204,1.84372,0
1775559600,1.84374,1.84512,1.84126,1.84203,0
1775574000,1.84205,1.84747,1.84142,1.84597,0
1775588400,1.84594,1.85689,1.84508,1.85443,0
1775602800,1.8544,1.85665,1.85382,1.85613,0
1775617200,1.85611,1.86172,1.85565,1.86172,0
1775631600,1.86174,1.8683,1.86139,1.86514,0
1775646000,1.86512,1.86628,1.85796,1.85843,0
1775660400,1.85841,1.85874,1.85447,1.85464,0
1775674800,1.8546,1.85605,1.85419,1.85513,0
1775689200,1.85506,1.85624,1.85438,1.85578,0
1775703600,1.85576,1.85711,1.85426,1.85651,0
1775718000,1.85651,1.85847,1.85517,1.85621,0
1775732400,1.8562,1.85868,1.85356,1.85759,0
1775746800,1.85761,1.85927,1.85568,1.85653,0
1775761200,1.85651,1.85687,1.85505,1.85603,0
1775775600,1.85599,1.85616,1.85537,1.85559,0
1775790000,1.85557,1.85799,1.85493,1.85696,0
1775804400,1.85699,1.86062,1.85685,1.85996,0
1775818800,1.85998,1.86355,1.85896,1.86157,0
1775833200,1.86155,1.86428,1.86101,1.86346,0
1775847600,1.86345,1.86368,1.86056,1.86329,0
1775862000,1.86325,1.86407,1.86241,1.8632,0
1775876400,1.86321,1.86345,1.86265,1.86324,0
1775890800,1.86325,1.86373,1.86275,1.86318,0
1775905200,1.8632,1.86335,1.86245,1.86275,0
1775919600,1.86276,1.86322,1.86153,1.86239,0
1775934000,1.86235,1.86327,1.85846,1.863,0
1775948400,1.86297,1.86322,1.86237,1.86248,0
1775962800,1.86247,1.86313,1.86234,1.86251,0
1775977200,1.86252,1.86269,1.86191,1.86193,0
1775991600,1.86193,1.86344,1.85959,1.86182,0
1776006000,1.8618,1.86404,1.85296,1.85871,0
1776020400,1.85871,1.85983,1.85611,1.85787,0
1776034800,1.85779,1.85838,1.85736,1.85793,0
1776049200,1.85792,1.85993,1.85737,1.85875,0
1776063600,1.85878,1.86055,1.85796,1.86003,0
1776078000,1.85999,1.86174,1.85782,1.85919,0
1776092400,1.85918,1.86323,1.85902,1.86301,0
1776106800,1.86303,1.86352,1.86161,1.8631,0
1776121200,1.86304,1.86358,1.86196,1.86347,0
1776135600,1.86347,1.8643,1.86237,1.86315,0
1776150000,1.86318,1.86806,1.86313,1.8665,0
1776164400,1.8665,1.86825,1.86476,1.86717,0
1776178800,1.86715,1.86889,1.86686,1.86776,0
1776193200,1.86771,1.86939,1.86715,1.86877,0
1776207600,1.86874,1.86912,1.86821,1.86899,0
1776222000,1.86898,1.86958,1.86648,1.86722,0
1776236400,1.86727,1.86862,1.86595,1.86712,0
1776250800,1.86715,1.86826,1.86387,1.8642,0
1776265200,1.86418,1.86469,1.86262,1.86368,0
1776279600,1.86363,1.864,1.86274,1.86355,0
1776294000,1.86353,1.86449,1.86241,1.86249,0
1776308400,1.86249,1.86387,1.85983,1.86031,0
1776322800,1.86032,1.86114,1.85847,1.85894,0
1776337200,1.85896,1.85949,1.8534,1.8539,0
1776351600,1.85387,1.85459,1.8528,1.8537,0
1776366000,1.85365,1.85449,1.85242,1.85254,0
1776380400,1.85252,1.85264,1.85093,1.85097,0
1776394800,1.85097,1.85114,1.84821,1.85001,0
1776409200,1.85004,1.85667,1.84936,1.85555,0
1776423600,1.85552,1.85721,1.85218,1.85264,0
1776438000,1.85261,1.85377,1.84934,1.85101,0
1776452400,1.85094,1.8596,1.85001,1.85105,0
1776466800,1.85102,1.85923,1.84978,1.85105,0
1776481200,1.85105,1.85543,1.85068,1.85101,0
1776495600,1.85103,1.85879,1.85062,1.85751,0
1776510000,1.85751,1.86182,1.85051,1.8512,0
