time,open,high,low,close,volume
1779480000,0.78483,0.78518,0.78452,0.78511,1383
1779656400,0.78367,0.78399,0.78326,0.78382,306
1779660000,0.78358,0.78358,0.7819,0.782,2923
1779663600,0.782,0.78236,0.78179,0.78233,2414
1779667200,0.78236,0.78253,0.78164,0.7824,3988
1779670800,0.78241,0.78247,0.78158,0.78215,4563
1779674400,0.78216,0.78223,0.78181,0.78212,2631
1779678000,0.78212,0.78229,0.78194,0.78221,2650
1779681600,0.78222,0.78237,0.7818,0.78192,2356
1779685200,0.7819,0.78218,0.78161,0.78213,2347
1779688800,0.78216,0.78223,0.78144,0.78165,2873
1779692400,0.78166,0.78236,0.78153,0.78198,3624
1779696000,0.78199,0.78222,0.78167,0.78169,2686
1779699600,0.78169,0.7818,0.78129,0.78158,1952
1779703200,0.78157,0.78159,0.78124,0.78142,1530
1779706800,0.78141,0.78159,0.78089,0.78138,2272
1779710400,0.78137,0.78151,0.7808,0.78107,2979
1779714000,0.78108,0.78326,0.78097,0.78316,3128
1779717600,0.78317,0.78333,0.78276,0.783,2747
1779721200,0.78299,0.78351,0.78259,0.78289,2923
1779724800,0.78287,0.78347,0.78287,0.78303,1922
1779728400,0.78305,0.78312,0.78263,0.78265,925
1779732000,0.78264,0.78275,0.78258,0.78262,277
1779735600,0.78255,0.78268,0.78251,0.7826,587
1779739200,0.78257,0.78271,0.78253,0.7826,474
1779742800,0.78195,0.7825,0.78195,0.78246,412
1779746400,0.78311,0.78326,0.78271,0.78283,1159
1779750000,0.78282,0.78327,0.7827,0.78327,1475
1779753600,0.78326,0.78372,0.78322,0.78331,4751
1779757200,0.78333,0.78386,0.78316,0.78347,4100
1779760800,0.78346,0.78367,0.78332,0.78349,2782
1779764400,0.78348,0.78349,0.78294,0.78298,2423
1779768000,0.78299,0.78351,0.7829,0.78349,2137
1779771600,0.78349,0.7839,0.78336,0.78387,3087
1779775200,0.78385,0.78517,0.78348,0.78484,3736
1779782400,0.78441,0.78457,0.78416,0.78442,922
1779786000,0.78461,0.78472,0.78401,0.78423,3380
1779789600,0.78424,0.78457,0.78398,0.78455,3257
1779793200,0.78455,0.78536,0.78426,0.78535,3316
1779796800,0.7854,0.78548,0.78489,0.7851,3736
1779800400,0.78511,0.78583,0.7848,0.7852,5143
1779804000,0.78519,0.78548,0.78456,0.78545,5651
1779807600,0.78544,0.78646,0.78542,0.78604,5088
1779811200,0.78602,0.78608,0.78532,0.78579,3307
1779814800,0.78578,0.78604,0.78559,0.78593,2746
1779818400,0.78592,0.78603,0.78549,0.78568,2643
1779822000,0.78571,0.78589,0.78558,0.78579,2291
1779825600,0.7858,0.78583,0.7856,0.78566,1030
1779829200,0.78545,0.78547,0.78524,0.78536,829
1779832800,0.78565,0.78565,0.78542,0.78543,1214
1779836400,0.78544,0.78548,0.78495,0.78521,1382
1779840000,0.78523,0.78533,0.78495,0.78521,3183
1779843600,0.7852,0.78564,0.78506,0.78554,3053
1779847200,0.78554,0.78566,0.78515,0.78542,2852
1779850800,0.78541,0.78546,0.78502,0.78535,2009
1779854400,0.78536,0.78538,0.78506,0.78514,1922
1779858000,0.78515,0.78537,0.78495,0.78532,2538
1779861600,0.78531,0.78581,0.78467,0.78484,3512
1779865200,0.78481,0.78575,0.78461,0.78565,3650
1779868800,0.78565,0.78623,0.78533,0.78614,3401
1779872400,0.78615,0.78616,0.78538,0.78573,2973
1779876000,0.78572,0.7863,0.78569,0.78606,2809
1779879600,0.78604,0.78671,0.78598,0.78649,3551
1779883200,0.78648,0.7866,0.78426,0.78528,7142
1779886800,0.78528,0.78566,0.78488,0.78538,6614
1779890400,0.78538,0.78684,0.7845,0.78671,7424
1779894000,0.78673,0.78721,0.78613,0.78708,5785
1779897600,0.78708,0.78755,0.78654,0.78656,3888
1779901200,0.78655,0.78736,0.78651,0.78697,3429
1779904800,0.78699,0.78736,0.78664,0.78683,2677
1779908400,0.78683,0.78707,0.7866,0.78695,2201
1779912000,0.78697,0.78712,0.78682,0.78707,1260
1779915600,0.78649,0.78666,0.78593,0.78647,1087
1779919200,0.78673,0.78706,0.78673,0.78705,1174
1779922800,0.78705,0.78795,0.78695,0.7879,1894
1779926400,0.7879,0.78807,0.78766,0.78783,3793
1779930000,0.78785,0.7887,0.78777,0.78862,3838
1779933600,0.78861,0.78867,0.7881,0.78852,2904
1779937200,0.78851,0.78993,0.78843,0.78987,4589
1779940800,0.78986,0.78991,0.78947,0.78955,3300
1779944400,0.78956,0.78963,0.78854,0.78871,3476
1779948000,0.78872,0.78886,0.78757,0.78776,3549
1779951600,0.78772,0.7883,0.78735,0.78824,3964
1779955200,0.78821,0.78926,0.78807,0.78886,3574
1779958800,0.78887,0.78924,0.78824,0.7892,3252
