time,open,high,low,close,volume
1779480000,1.34402,1.3442,1.34291,1.34311,3422
1779656400,1.3452,1.34555,1.34476,1.34487,561
1779660000,1.34567,1.34861,1.34564,1.34841,3275
1779663600,1.3484,1.34882,1.34805,1.34811,2483
1779667200,1.34806,1.3488,1.34768,1.3479,4529
1779670800,1.3479,1.34902,1.34773,1.34801,4536
1779674400,1.348,1.34837,1.34754,1.34768,2921
1779678000,1.34769,1.34794,1.34744,1.34751,3228
1779681600,1.3475,1.34852,1.34746,1.34831,2447
1779685200,1.3483,1.34889,1.34811,1.34824,3032
1779688800,1.34821,1.34874,1.34785,1.34861,4404
1779692400,1.34864,1.34864,1.34707,1.34847,5626
